City,urban_environmental_variable,Distance,Sampling_Design,Distance_by_Sampling_Design,eta2_Predictor,eta2_Sampling_Design,eta2_Interaction,R2_adjusted
Cologne,Range_Annual_Temperature,0.38377,0.60554,0.04545,0.103496232910636,0.23747410232449725,0.07604588380902295,0.2914649363272458
Curitiba,Range_Annual_Temperature,0.00499,0.52329,2e-5,0.3153415351813688,0.20714526601898015,0.16938913707436118,0.4525525940387525
Denver,Range_Annual_Temperature,0.85496,0.84719,0.37707,0.02425164949232333,0.023811194674983768,0.018987450786900027,0.02351026236347664
Detroit,Range_Annual_Temperature,0.00391,0.18754,3e-4,0.01899895244883969,0.07859738441684304,0.11817640056575683,0.15476329687845158
Edmonton,Range_Annual_Temperature,1e-5,0.4211,0.11437,0.061109482383415945,0.1436210995169889,0.03367935151735366,0.17921787176183923
Fairbanks,Range_Annual_Temperature,0,0.87041,0.00775,0.43016359293232354,0.17492196564193854,0.07648328173662763,0.4892067601326682
Fergus,Range_Annual_Temperature,1e-5,0.75941,0.00746,0.12914425751013694,0.16732333951847994,0.15231180161955482,0.282355284797578
Frankfurt,Range_Annual_Temperature,0.38967,0.1672,0.25314,0.04113880544681546,0.03550327233893846,0.026218613647637914,0.05501965974784628
Fredericton,Range_Annual_Temperature,0,0.01489,0.03587,0.8343828074491733,0.07544795030744678,0.055605770065070136,0.8305447942585933
Freehold,Range_Annual_Temperature,0.12604,0.86936,0.14115,0.12842267608230956,0.05279585995809636,0.029626126537996452,0.15802373907949852
Ghent,Range_Annual_Temperature,0.27686,0.02757,0.00152,0.300784305377746,0.24521870348868777,0.09191711129472382,0.4375719011142256
Glasgow,Range_Annual_Temperature,0,0.1882,0.26925,0.6334830524540643,0.03321881687054563,0.02611070210128288,0.624565115892603
Guelph,Range_Annual_Temperature,0,0.54816,0.40341,0.8322067761831577,0.1304245191839862,0.03953780317587725,0.8216150610489985
Halifax,Range_Annual_Temperature,0,0.44096,8e-5,0.21995485820753388,0.12295827794829296,0.13861065445886311,0.3376170481592031
Halle,Range_Annual_Temperature,0.19857,0.07068,0,0.03271198542025957,0.25547162610134116,0.17859977204959096,0.34333256438785287
Helsinki,Range_Annual_Temperature,0,0.23813,0.00139,0.642911716046016,0.18758619906606963,0.10284855527210479,0.6665727477603252
Hempstead,Range_Annual_Temperature,0.00938,0.51148,0.88146,0.12648032577245505,0.03213262292932055,0.0045898704652814195,0.11330352101453767
Hiroshima,Range_Annual_Temperature,0,4.1e-4,1.2e-4,0.42666392333132347,0.19657482432611065,0.11635943481731352,0.5086530718737402
Houston,Range_Annual_Temperature,1e-5,0.5927,0.14076,0.18135276231083614,0.25280125364501493,0.03287175831889421,0.34564367634161686
Indianapolis,Range_Annual_Temperature,0,0.00803,9e-5,0.6433959722401712,0.04434270251109891,0.10514017642961354,0.6508036165936705
Jacksonville,Range_Annual_Temperature,0.74323,0.19103,0.02021,0.1277854459859824,0.031245935136701822,0.06479885101253621,0.16033348954168614
Kalamazoo,Range_Annual_Temperature,0,0.11481,0.84757,0.4184335404866543,0.11608356290828467,0.005426008627515682,0.4358080093376895
Kunming,Range_Annual_Temperature,0.00319,0.04705,0.02348,0.03750257186185878,0.1528632934214223,0.04882464982374693,0.18391200914111316
Kyoto,Range_Annual_Temperature,0,0,3.6e-4,0.305652109570941,0.21378153322488788,0.10526158434450705,0.4302934431506452
Lake_Charles,Range_Annual_Temperature,0.01181,0.52522,0.10034,0.005790612776185345,0.028977639491431405,0.041173676115643466,0.02902924448762867
Landshut,Range_Annual_Temperature,0,0,6e-5,0.5191204063379219,0.24182295361279757,0.11195153598885803,0.5890605931845341
Lansing,Range_Annual_Temperature,0,0.85387,0.02099,0.8401517729352347,0.1700135467483425,0.06222066131582954,0.8396908171919466
Lanzhou,Range_Annual_Temperature,0.01066,0.26893,0.67075,0.07722531806895123,0.1454217959694859,0.010247018252103092,0.17207794832595924
Latacunga,Range_Annual_Temperature,0,0.11952,0.06407,0.7246672138217982,0.11739011592170433,0.047400117115939715,0.7255429056375376
Leuven,Range_Annual_Temperature,0.31829,0.74845,0.39778,0.04330110719045248,0.18734865927663283,0.02426832283367146,0.18631861179342712
Linkoping,Range_Annual_Temperature,4e-5,0.03799,0,0.2954174419995242,0.5433399066617836,0.1549557179415597,0.6268826745885165
Lisbon,Range_Annual_Temperature,0.07644,0.41272,0.0936,7.147483364420378e-6,0.014368377330317384,0.03339368390453607,0.011341075772100973
Little_Rock,Range_Annual_Temperature,0,0.86591,0.05064,0.609466243988883,0.05108735220701175,0.05792129172787081,0.6061740221066156
London,Range_Annual_Temperature,0,0,0.00712,0.6039445523060984,0.4209254266493081,0.07711963025579038,0.6861904524316319
Los_Angeles,Range_Annual_Temperature,0,0.31678,0.91017,0.39666433189231043,0.16089256231179042,0.0034402488773032096,0.43601132918637586
Louisville,Range_Annual_Temperature,0,0,0,0.29267825615693166,0.013280419717313325,0.23608182843855754,0.40061771086945974
Madison,Range_Annual_Temperature,0,0.01193,0.00114,0.25524215022907265,0.002874563260113631,0.07926936024553614,0.2761940679384053
Manchester,Range_Annual_Temperature,0,0.30141,0.74402,0.5041428723441338,0.05933195642689838,0.008189125345464532,0.4987326943687115
Medellin,Range_Annual_Temperature,1e-5,2.6e-4,0.0087,0.47026876475411056,0.4041912850575399,0.07494106904760946,0.6044883403328936
Melbourne,Range_Annual_Temperature,0.00183,0.21393,0.55281,0.2337823668519669,0.0742136881418097,0.01752883963583972,0.245022134587506
Memphis,Range_Annual_Temperature,0,0.18656,0,0.06147453393639851,0.29466023510026246,0.16897308299492922,0.3848923999944994
Mexico_City,Range_Annual_Temperature,0.04892,0.13523,0.00541,0.011780428044118703,0.18139928420199364,0.10060641201588537,0.2129917420972055
Minneapolis,Range_Annual_Temperature,0,0.62864,5.7e-4,0.16813797718491627,0.24032942929681236,0.10006208079822526,0.3603465251178345
Moncton,Range_Annual_Temperature,0,0.26211,0.57833,0.80142533310027,0.027561238944299543,0.013188972027487807,0.7937415371280347
Montreal,Range_Annual_Temperature,0.75471,0.00891,0.03438,0.0026760669697418493,0.32302537780991764,0.04728644665244711,0.3204697485403456
Morelia,Range_Annual_Temperature,0.05247,0.33229,0,0.13556004165569724,0.28177476347568436,0.23478448409562552,0.4360512516670185
Muenster,Range_Annual_Temperature,0,0.00231,0.07534,0.716826114326017,0.08225265105297601,0.04337016428823465,0.7149321695640909
Munich,Range_Annual_Temperature,0.35941,0.00641,1.8e-4,0.08650927817452661,0.05637735892668641,0.09792885232604166,0.17937280581416226
New_Haven,Range_Annual_Temperature,0.19936,0.74373,0.78659,0.026875966242600875,0.0036206150582998547,0.006711512215026798,-0.006336286736122743
New_York,Range_Annual_Temperature,0,0.77516,0.61517,0.23904227805826544,0.04229247652462272,0.00986257853771787,0.24087652056294717
Newcastle,Range_Annual_Temperature,0,0.0236,0,0.14824785925738418,0.2460329081880945,0.19462431536604993,0.39986244195993814
Norfolk,Range_Annual_Temperature,0.00596,0.00702,1e-5,0.008498087695836489,0.05463944969612715,0.15358156938590034,0.16309549219183106
North_Bay,Range_Annual_Temperature,0,0.0098,0.01317,0.2813010708798357,0.012808081523775341,0.06516276406038611,0.29174572837750645
Orangeville,Range_Annual_Temperature,0,0.80199,0.53515,0.42235914616809844,0.16776452397258543,0.019395222235880936,0.4555490083245366
Ottawa,Range_Annual_Temperature,1.7e-4,0.64942,0.01444,0.14594152308354116,0.31195828715940355,0.06726016414383412,0.38318590831979005
Palmerston_North,Range_Annual_Temperature,0,0.98633,0,0.8065000220972316,0.3526676633968682,0.21844207397791857,0.8252778620503995
Paris,Range_Annual_Temperature,0.01093,0.22298,0.00891,0.07759416186793912,0.21270095376664253,0.05816209455407213,0.268192348719941
Philadelphia,Range_Annual_Temperature,0.3734,0.8984,0.09735,0.024801974909100726,0.08172999240030025,0.04189546716702893,0.09544885144949222
Pittsburgh,Range_Annual_Temperature,0.91993,0.6294,3e-5,0.21543598979795478,0.19066422533589228,0.14704997179181867,0.37793795661561014
Portland_ME,Range_Annual_Temperature,0.08185,0.02878,0.01163,5.620394477705721e-4,0.018767667290085794,0.0764706487454077,0.0469545218145736
Portland_OR,Range_Annual_Temperature,0.93599,0.24463,0.33037,0.020588181500070364,0.02570131658600231,0.023120608938684853,0.021588620243287115
Providence,Range_Annual_Temperature,0,0.803,5.9e-4,0.652003440283596,0.15385534945368856,0.10714040211554682,0.6706729267691409
Punta_Arenas,Range_Annual_Temperature,0.01443,0.42299,0.06348,0.02775518173697943,0.30940538815424923,0.04722454670470077,0.31417401193099925
Quebec_City,Range_Annual_Temperature,0,0,0,0.6550261639134818,0.2870170130167407,0.19761414504070277,0.7048775521561292
Quito,Range_Annual_Temperature,0.14139,0.25587,0,0.12085737341182382,0.14432496185091598,0.18152461224054958,0.31576781312117663
Raleigh,Range_Annual_Temperature,0.1304,0.19643,0.09007,0.16492090707759416,0.004275212499229723,0.04248193170736864,0.15982948818545994
Rancagua,Range_Annual_Temperature,0.00909,0.97203,0.01137,0.25167246227363527,0.18263085797816123,0.0727665265388379,0.3603177346961254
Reading,Range_Annual_Temperature,0,0.83123,0.00255,0.4786850963787067,0.19057786651779907,0.08078971520707749,0.5354051102201489
Rennes,Range_Annual_Temperature,0.01189,0.81653,0,0.3641711119919183,0.4251667680045518,0.2405625266822547,0.602581789949421
Reutlingen,Range_Annual_Temperature,0.10106,0.14488,0.03116,0.29934813858112463,0.29112997016267894,0.05646831479902197,0.4488036929192494
Rochester,Range_Annual_Temperature,0,0.71589,0.09766,0.6361431706557513,0.061868416796416144,0.04299027659992025,0.6331317595320264
Rockford,Range_Annual_Temperature,0,0,1e-4,0.4897489320753884,0.190722632939745,0.12970388147997206,0.5538315533007503
Sacramento,Range_Annual_Temperature,2e-5,0.47721,8e-5,0.05017119259424908,0.11815036425991092,0.12721760348817007,0.21652814886564153
Salem,Range_Annual_Temperature,0,0.00325,0,0.06970876648216068,0.15080555781441962,0.2396202976885542,0.33233448231260787
Santa_Maria,Range_Annual_Temperature,0.98035,0.94777,0.03137,0.08889331427046977,0.5800270106669074,0.14499638976024218,0.5751923708772295
Santiago,Range_Annual_Temperature,0.01198,0.83163,7e-5,0.43176237952576674,0.29151465881711125,0.12303910101353373,0.5491551813945095
Sapporo,Range_Annual_Temperature,0,0.36128,0,0.03153442388995007,0.4532546669149991,0.23635562000810126,0.519618566050495
Seattle,Range_Annual_Temperature,0.02941,0.42431,0.86024,0.15011565772275548,0.04950627380261747,0.004634400015796555,0.15418030530057514
Shanghai,Range_Annual_Temperature,0.5725,0.71526,0.77704,0.0010319824589807478,0.12198552718917118,0.007095332622915785,0.0886207163430246
Sioux_Falls,Range_Annual_Temperature,0,0.00579,0.38994,0.7979652382673907,0.3016856830497223,0.02090819351968004,0.8057945019207555
St_Louis,Range_Annual_Temperature,0,0.07159,0.03143,0.38171123554346975,0.07120207221311281,0.05937524395130904,0.4032321828698988
Stockholm,Range_Annual_Temperature,0.02268,0.6103,0.34065,0.055926910991437644,0.04416957630772588,0.020660242479936967,0.07349610159152764
Stuttgart,Range_Annual_Temperature,0.01034,0.01117,0.41765,0.05064866683059427,0.23507767056116435,0.015010183925674637,0.24600327227505348
Sudbury,Range_Annual_Temperature,0,0.21472,0.25877,0.82540004002075,0.06370940448171095,0.05474272389926065,0.8123135923092297
Sydney,Range_Annual_Temperature,5.8e-4,0.75986,1e-5,0.02386282429581859,0.369068171811504,0.15979090943432944,0.4176734436781354
Tacoma,Range_Annual_Temperature,0.62143,0.98115,0.18436,0.05613519830790134,0.14512253200705144,0.032678322312550884,0.17002060721600099
Talca,Range_Annual_Temperature,0.00112,0.13946,1.2e-4,0.06778791005594645,0.09494308292710917,0.12769031640112213,0.209700885869755
Tampa,Range_Annual_Temperature,0,0.83831,0.76909,0.5478077985245228,0.23184798960659084,0.02218976563924468,0.5504675148754308
Tehran,Range_Annual_Temperature,1e-5,8e-5,0.02046,0.7355880051809093,0.13698208945484422,0.06138451397854237,0.7390343486351156
Temuco,Range_Annual_Temperature,1.4e-4,0.03663,0.00432,0.044901431867119757,0.04102960648784457,0.0657128594170354,0.10676606075143313
Thessaloniki,Range_Annual_Temperature,0.1033,0.20406,0.00512,0.019484013407621972,0.19905433724983582,0.07351230676141755,0.22691632299942255
Tokyo,Range_Annual_Temperature,0,0.14043,0.02052,0.15311557028212788,0.048518935208895365,0.04715762310906725,0.19248654428417744
Toluca,Range_Annual_Temperature,0.09523,0.58837,0.03206,0.11723291432967523,0.12571712544441077,0.10606337576934115,0.21895826386521033
Toronto,Range_Annual_Temperature,0,0.00834,5.4e-4,0.33806850130205024,0.05446252069075172,0.1036326342942377,0.38017531316881714
Trondheim,Range_Annual_Temperature,0.0254,0.95866,0.0467,0.0047404501749462105,0.21051456110392966,0.05223544284321851,0.21049574078062538
Vancouver,Range_Annual_Temperature,1.1e-4,0.37064,0.24776,0.14815306858055644,0.25744715400127555,0.028177527587352123,0.32331073612457384
Victoria,Range_Annual_Temperature,0.13874,0.24853,0.18827,0.13423277263274355,0.036297013686820055,0.03419864236476504,0.1441421851449154
Warsaw,Range_Annual_Temperature,0.97524,0.20167,0.48125,0.01173182498126529,0.017816644116610363,0.012867718914088895,0.005948230111822217
Washington,Range_Annual_Temperature,0.21749,0.85725,7e-5,0.03515674790042821,0.13861115079194897,0.12139081789890034,0.22021150831928038
Waterloo,Range_Annual_Temperature,0,0.04529,0.06374,0.43838662742070383,0.4641377737314512,0.06259087058541075,0.6084401173355365
Winnipeg,Range_Annual_Temperature,0,0,1e-5,0.7775267589576843,0.19036808681006123,0.141723151495563,0.7870507558205595
Wollongong,Range_Annual_Temperature,0,0.09811,0.01735,0.19504021851182132,0.345875983771225,0.06873723327834413,0.4312362252549442
Wuhan,Range_Annual_Temperature,0,0.53838,1.4e-4,0.21789477409585514,0.38249631726543126,0.12378606223081512,0.4873457824519064
Zurich,Range_Annual_Temperature,0.79093,0.18489,0.83671,0.00270852304836227,0.08477966598477268,0.005615814104753774,0.04962673397090733
Albuquerque,Annual_Precipitation,0.02609,0.35102,0.09794,0.25663587938822696,0.01463010820282734,0.04099054029843158,0.25388685973424985
Almada,Annual_Precipitation,0.35798,0.48302,0.11515,0.07993800387547134,0.011347430764281716,0.03648612152153057,0.08114877156551192
Amsterdam,Annual_Precipitation,0.00216,0.39955,0.00316,0.5386105478539316,0.3523820111690277,0.08609996461418008,0.6272757884568805
Anchorage,Annual_Precipitation,0,0.34867,0.98662,0.47562372070831477,0.1271125003266481,9.124607383872923e-4,0.49076253677637405
Antwerp,Annual_Precipitation,0,0,0,0.37364682889152645,0.023964937471797246,0.20436327766396892,0.44265518185769215
Armidale,Annual_Precipitation,0,0.00922,0.00941,0.5977010835627791,0.40555652288082605,0.07249172581929218,0.6777526509771052
Athens,Annual_Precipitation,0.0098,0.97482,0.1124,0.00329176611022734,0.1994796071990595,0.056710169304084936,0.1858756472004427
Atlanta,Annual_Precipitation,0.01009,0.67597,0.44601,0.1774492550622646,0.004601817298143677,0.01560666389043649,0.15756861907949704
Atlantic_City,Annual_Precipitation,0.64271,0.52896,8e-5,0.36424721532192095,0.2268911031332503,0.12901373327383475,0.4811913582736942
Baltimore,Annual_Precipitation,0,0.07756,0.0398,0.3038324360892742,0.053696046125414336,0.05522471342059656,0.3246171919101021
Barrie,Annual_Precipitation,4.1e-4,0.60545,0.16104,0.05227107953092701,0.20329409542046012,0.055335230606990006,0.2126681101090575
Baton_Rouge,Annual_Precipitation,0.00686,0.09815,0.33608,0.018087570774031617,0.04513874851202302,0.01976884621827905,0.040926742097805
Beijing,Annual_Precipitation,0.01209,0.29059,0.11372,0.16773937013295115,0.5708241896497446,0.06509876536972356,0.5849858779973083
Berlin,Annual_Precipitation,0,0.12134,2.3e-4,0.12184357301388213,0.13910335129214688,0.14099271474659247,0.27951895215597
Bern,Annual_Precipitation,0.68779,0.57193,0.01892,0.11881575130301461,0.13834529881454316,0.06281781222527909,0.23243222534650987
Bogota,Annual_Precipitation,0,0,0,0.026061547907264008,0.028003479964102393,0.24637641292007337,0.2426862566431801
Boston,Annual_Precipitation,0,0.83196,0.00699,0.36647237814225536,0.20853089915413192,0.07186666977316424,0.45648254442622926
Brantford,Annual_Precipitation,0.3554,6.2e-4,0.03663,0.06089745993432557,0.15112842455412479,0.07964023264391586,0.1961656806539851
Brighton,Annual_Precipitation,0,0.16257,0,0.279149109665739,0.42592649928229787,0.17882422606236026,0.5526113592009151
Brussels,Annual_Precipitation,8e-5,0,0.45487,0.3230753709949871,0.5588130804794452,0.023387699375096743,0.6157147214105725
Buenos_Aires,Annual_Precipitation,0.03105,0.00127,1.4e-4,0.10704855171399791,0.027084540024891298,0.1066567950288865,0.1801120821373695
Burlington,Annual_Precipitation,3e-5,0.30919,6.1e-4,0.2122390811381766,0.21107770529095468,0.0818569747954293,0.3637316727954929
Calgary,Annual_Precipitation,5e-5,0.83235,0.45902,0.29925773331623506,0.007788254779557752,0.016632306511148703,0.2799013141285214
Cambridge,Annual_Precipitation,0,0.12412,0,0.04707366801243746,0.29947468474380207,0.2949711467517587,0.4475859113813009
Canberra,Annual_Precipitation,0.25523,0.31467,0.14802,0.006864898758645535,0.3062236821211795,0.0349111843084123,0.2949238266992138
Cape_Town,Annual_Precipitation,3.5e-4,0.60646,0.01975,0.08077600094641253,0.05372645071662989,0.127225345111988,0.1497183700901532
Charlotte,Annual_Precipitation,1e-5,0.0764,0.00292,0.5782102496778073,0.19185868880432996,0.087664939267915,0.6131956170448879
Charlottetown,Annual_Precipitation,0.00366,0.81219,0.97038,0.18476727199211862,0.017820947010557243,0.0015509949115825896,0.16164873649054423
Chicago,Annual_Precipitation,0,0.67674,0,1.2255598618187288e-8,0.4833826000826725,0.23081902448185584,0.5349339099649593
Christchurch,Annual_Precipitation,0.02396,0.36249,0.66544,0.02523440095529652,0.08994897203259433,0.010197799370854225,0.07865728101462965
